rule_id,rule_type,headword,key_reading,key_gloss,page,output_index,replacement_reading,replacement_gloss,enabled,review_status,note
007-reading-e093da8cc5381d49,reading,,uaⁿ-húang pù-kùi,enjoy wealth and honor.,627,1,uaⁿ-híang pù-kùi,,true,pending,
007-reading-677a9573a9c529ff,reading,,úa sĭ bô̤ ta ûa khṳ̀ it kò̤,I had no other way but to go where he was.,627,1,úa sĭ bô̤ ta ûa khṳ̀ i kò̤,,true,pending,
007-review-7bba951cd6fac759,review,,lú căi ta úa ûa?,How can you control me in the matter?,627,1,lṳ́ căi ta úa ûa ?,,true,pending,
007-review-288213b19bce933f,review,,"lṳ́ m̄ tîeh úa pàng hṳ́ piⁿ, cíaⁿ bŏi kûe tîeh lō","you should lean it up on that side, then it wll not encumber the road.",627,1,,"you should lean it up on that side, then it will not encumber the road.",true,pending,
007-review-2b24d5ec13c94912,review,,thau naⁿ,stolen leisure.,627,1,thau uaⁿ,,true,pending,
007-review-008ece3b67ba5af7,review,,tŏ̤ úa ko̤,at my house; in my keeping.,627,1,tŏ̤ úa kò̤,,true,pending,
007-review-8336c58106e02290,review,,uaⁿ hūu sĭu kí,contented with one's lot.,627,1,uaⁿ hūn síu kí,,true,pending,
007-reading-8a19105f01af1891,reading,,"i chông-côiⁿ ā sĭ khéng o̤h hó̤ le, kim-jît uaⁿ ŏi cìeⁿ-seⁿ?","Had he formerly learned to do well, how could he be as he now is?",628,1,"i chông-côiⁿ ā sĭ khéng ô̤h hó̤ le, kim-jît uaⁿ ŏi cìeⁿ-seⁿ ?",,true,pending,
007-reading-ffc3b6f312ef3b7f,reading,,"i thóiⁿ tîeh m̄-hó̤, aìⁿ ūaⁿ tò̤-tńg","he thinks them of inferior quality, and wants to have them taken back.",628,1,"i thóiⁿ tîeh m̄-hó̤, àiⁿ ūaⁿ tò̤-tńg",,true,pending,
007-reading-600f3f98610e85b0,reading,,ūaⁿ kàu múaⁿ-tī-kò̤ bô̤ cúi,so dry that there is no water anywhere.,628,1,ŭaⁿ kàu múaⁿ-tī-kò̤ bô̤ cúi,,true,pending,
007-review-5796e421e1cc67eb,review,,"cá m̄ lâi, ùaⁿ m̄ lâi, tú-tú cí-hûe cū lái",did not come earlier nor later but just at this moment.,628,1,"cá m̄ lâi, ùaⁿ m̄ lâi, tú-tú cí-hûe cū lâi",,true,pending,
007-review-91ae255c549ab82e,review,,cá ùaⁿ to tŏ̤,early and late he is tehre.,628,1,,early and late he is there.,true,pending,
007-review-2d18d219bd326240,review,,kíaⁿ-jit tẁn kúi khí ùaⁿ,has to-day decided several cases.,628,1,kíaⁿ-jît tẁn kúi khí ùaⁿ,,true,pending,
007-review-5e149782ce496411,review,,kò̤ kàu ang-chak ùaⁿ ĕ ciaⁿ tit,carried the case up to the court of the provincial-judge and there won it.,628,1,kò̤ kàu ang-chak ùaⁿ ĕ cìaⁿ tit,,true,pending,
007-review-2d84ce291c8129e5,review,,pau ūaⁿ,agree to exchange if it is not good.,628,1,,agree to exchange it if it is not good.,true,pending,
007-review-84494932d6847737,review,,pái hieⁿ-ùaⁿ ngêng-cih,place an alter with censers on it in sign of welcome.,628,1,,place an altar with censers on it in sign of welcome,true,pending,
007-review-ac2868cb4f73e8dc,review,,thâh úaⁿ thân,the tidbit placed on the top of a bowl of rice as a relish.,628,1,thâh úaⁿ thâu,,true,pending,
007-review-65c3296b66032dba,review,,tê sói úaⁿ,bowl to rinse tea-cups in.,628,1,,a bowl to rinse tea-cups in.,true,pending,
007-reading-6c026b7369159d60,reading,,bōi ûah,it will not live.,629,1,bŏi ûah,,true,pending,
007-reading-6dcca9d7ffe25068,reading,,cêk tó húe uak-uak jîeh,in a perfect rage.,629,1,cêk tó húe uak-uak jîet,,true,pending,
007-reading-181ed9f2fd8c0e88,reading,,húe uak-uak jîeh,the fire is blazing how.,629,1,húe uak-uak jîet,,true,pending,
007-reading-75883a5394b25fac,reading,,m̄ cai i sĭ sí a sí ûah,do not know whether he is dead of a live.,629,1,m̄ cai i sĭ sí a sĭ ûah,,true,pending,
007-reading-9e7dccf2d57dde70,reading,,ûah hok bô̤ kiang,obtain endless bliss.,629,1,ûak hok bô̤ kiang,,true,pending,
007-review-a5c1ab0bc5bf9cdd,review,,cûn uâihⁿ tò-tńg,the boat has turned back.,629,1,cûn uâihⁿ tò̤-tńg,,true,pending,
007-review-9599464748e22301,review,,húe uak-uak jîeh,the fire is blazing how.,629,1,húe uak-uak jîet,the fire is blazing hot.,true,pending,
007-review-833e1188bffa9b77,review,,"i kâi keng ûaihⁿ kùe tò̤ chíu pôiⁿ īa ŏi sīa, uâihⁿ kùe cìaⁿ chíu pôiⁿ īa ŏi sīa","he can shift his bow to his left hand and shoot, then shift it to his right hand and shoot again.",629,1,"i kâi keng uâihⁿ kùe tò̤ chíu pôiⁿ īa ŏi sīa, uâihⁿ kùe cē, cìaⁿ chíu pôiⁿ īa ŏi sīa","he can shift his bow to his left hand and shoot, and then shift it to his right hand and shoot again.",true,pending,
007-review-817d9d8f8a2a4282,review,,i kâi sim nai tn̂g,a depraved nature.,629,1,uai sim uai tn̂g,,true,pending,
007-review-5ec597de90de8469,review,,m̄ cai i sĭ sí a sí ûah,do not know whether he is dead of a live.,629,1,m̄ cai i sĭ sí a sĭ ûah,do not know whether he is dead or alive,true,pending,
007-review-4024db39899b914d,review,,"m̄ sĭ nai-chúa kùe lâi cū sĭ uai-chúa kùe khù, jw̆n cò̤, m̄ tît","if it does not lop over one way it will the other, and I cannot manage in any way to make it stand upright.",629,1,"m̄ sĭ uai-chúa kùe lâi cū sĭ uai-chúa kùe khṳ̀, jw̆n cò̤, m̄ tît",,true,pending,
007-review-ee9015e7222330f5,review,,"tieⁿ chia uâihⁿ kùe lâi, tieⁿ chia uâihⁿ kùe khṳ̀",one vehicle veered to the right and the other to the elft.,629,1,,one vehicle veered to the right and the other to the left.,true,pending,
007-review-704929a03cf66827,review,,tŏa ûaihⁿ chúa kùe tang pôiⁿ,turn the rudder so as to steer eastward.,629,1,tŏa uâihⁿ chúa kùe tang pôiⁿ,,true,pending,
007-reading-1dc65024bbc29ba3,reading,,kok ûang,ûang ke; the kind.,630,1,kok ûang; ûang ke,,true,pending,
007-reading-7276a3012c6dda4d,reading,,ngŏ̤ tîeh at hùe cū ŭang m̄ kùe chíu,"if he falls in with those who understand such matters, he cannot deceive them by that dodge.",630,1,ngŏ̤ tîeh pat hùe cū ŭang m̄ kùe chíu,,true,pending,
007-reading-da373dbee84c4dfe,reading,,tōa ûang,the eldest and next to the eldest of the princes.,630,1,"tōa ûang, jī ûang",,true,pending,
007-reading-b4d6688c5dae6316,reading,,úang chîang,úang jît; constantly; usually; formerly.,630,1,úang chîang; úang jît,,true,pending,
007-review-d63020df3a45aeec,review,,"cìaⁿ tó̤ heng-heng ŭang-ŭang, cò̤-nî hut-jîen cū sue-mùiⁿ?","When it was prospering finely, how is it that it has suddenly declined?",630,1,"cìaⁿ tó̤ heng-heng ŭang-ŭang, cò̤-nî hut-jîen cū sue-mûiⁿ ?",,true,pending,
007-review-41b9dd42deb10120,review,,cŏ̤ ûang ūi,si on the throne.,630,1,,sit on the throne.,true,pending,
007-review-6fc7c8daa046d290,review,,i cí ĥue kâi ke-ūn cìaⁿ tó̤ ŭang kâi sî-hāu,this is a time when the fortunes of the family are prospering.,630,1,i cí hûe kâi ke-ūn cìaⁿ tó̤ ŭang kâi sî-hāu,,true,pending,
007-review-977365c0a4bfefd9,review,,kok ûang,ûang ke; the kind.,630,1,kok ûang; ûang ke,the king,true,pending,
007-review-70f5aff232ccee60,review,,"àiⁿ úang tang, a sĭ aìⁿ úang sai?",Are you going eastward or westward?,630,1,"àiⁿ úang tang, a sĭ àiⁿ úang sai ?",,true,pending,
007-review-2dd5034bb53737a9,review,,úang-khut si nâng,kill people by oppression.,630,1,úang-khut sí nâng,,true,pending,
007-review-6fdffd82da199c28,review,,ûang,"A king, a ruler; a title for monarchs before B.C. 220",630,1,,"A king, a ruler; a title for monarchs before B.C. 220; royal, regal, princely.",true,pending,
007-reading-6a1457b20e2fbad6,reading,,chīe cē khah ùe cū khíong-ùi tìam ŭ nĭoⁿ-hóⁿ,if the trees become too thick there is danger that tigers will conceal themselves therein.,631,1,chīu cē khah ùe cū khíong-ùi tìam ŭ nĭoⁿ-hóⁿ,,true,pending,
007-reading-15b43be0324e61bf,reading,,hṳ́ kò̤ kâi chīu-lîm nĕ uè-ùe,the thickets there are very dense.,631,1,hṳ́ kò̤ kâi chīu-lîm nĕ ùe-ùe,,true,pending,
007-review-b3eb20a84a813546,review,,kio i bói nŎ âp ŭe seⁿ îⁿ,bought two boxes of life preserving pills for him.,631,1,kio i bói nŏ̤ âp ŭe seⁿ îⁿ,,true,pending,
007-review-f9528c3df74d5a82,review,,kúiⁿ cîaⁿ ûe,just twice as high.,631,1,kûiⁿ cîaⁿ ûe,,true,pending,
007-review-7c274f74c51a62da,review,,ūe cûa thiam cok,draw a snake and add legs to it; to embellish facts too highly.,631,1,,draw a snake and add legs to it; to embelish facts too highly,true,pending,
007-example_split-e4a427aa8fede8c3,example_split,,i hàuⁿ ô̤h ūe,"she likes to learn languages, hwn ùe; foreign tongues.",632,1,i hàuⁿ ô̤h ūe,she likes to learn languages.,true,pending,
007-example_split-e4a427aa8fede8c3,example_split,,i hàuⁿ ô̤h ūe,"she likes to learn languages, hwn ùe; foreign tongues.",632,2,hwn ùe,foreign tongues.,true,pending,
007-reading-6a0a5fbad3ac80b8,reading,,kheh ūe,the Hakka tongue.,632,1,hwn ūe,,true,pending,
007-review-3e8e10ef9516ff5e,review,,[illegible]ong-ui suah nâng,charlatans kill people.,632,1,îong-ui suah nâng,,true,pending,
007-review-b97d5a34eb740d21,review,,cía tîeh cò̤-nî ni-tî cìaⁿ hó̤?,What is the proper method of treatment in this case?,632,1,cía tîeh cò̤-nî ui-tī cìaⁿ hó̤ ?,,true,pending,
007-review-d2b9e46a301d723e,review,,cē phīⁿ tieh cū áu-ueh,the smell of it makes me gag.,632,1,cē phīⁿ tîeh cū áu-ueh,,true,pending,
007-review-0c1cb1ac1def22b9,review,,i tó kîaⁿ ui,he is practising medicine.,632,1,i tó̤ kîaⁿ ui,,true,pending,
007-review-3d31ee1130e1cbeb,review,,i tó̤ tăi hwt ui,he is assuming a threatening aspect.,632,1,,he is assuming a threating aspect,true,pending,
007-review-c1dc5b27fe32fd89,review,,kheh ūe,the Hakka tongue.,632,1,hwn ūe,foreign tongues.,true,pending,
007-review-d5969422a7403d02,review,,sît-căi sĭ sîu ui,is really a skillful physician.,632,1,sît-căi sĭ sîn ui,,true,pending,
007-review-54c55f5fa6a8b69a,review,,àiⁿ ó̤h pńg-tī ūe,is going to learn the vernacular.,632,1,àiⁿ ô̤h pńg-tī ūe,,true,pending,
007-review-78205278143b6acc,review,,ûeh,"A mark, a line, a stroke; to divide by lines; to amrk off; to lay a plan; to devise.",632,1,,"A mark, a line, a stroke; to divide by lines; to mark off; to lay a plan; to devise.",true,pending,
007-reading-9b1bd0831070d614,reading,,hŏng cŏeⁿ-si kâi úi,receive the orders of a superior officer.,633,1,hŏng cĭeⁿ-si kâi úi,,true,pending,
007-reading-3417eace49b90b29,reading,,pbài úi-ŵn khṳ̀ chê,send a deputy to examine.,633,1,phài úi-ŵn khṳ̀ chê,,true,pending,
007-review-b1933fd5dbff8fe5,review,,"i chui-chui úi-úi, m̄ khéng khṳ̀ cò̤",he makes all sorts of excuses to get rid of doint it.,633,1,,he makes all sorts of excuses to get rid of doing it.,true,pending,
007-review-38b81754e003004f,review,,khìong-ùi pûah lô̤h khṳ̀,afraid of tumbling down.,633,1,khíong-ùi pûah lô̤h khṳ̀,,true,pending,
007-review-ce0909749aa84e9f,review,,ni miⁿ-miⁿ,hemmed closely in.,633,1,ui miⁿ-miⁿ,,true,pending,
007-review-4cef4e961ecbaa91,review,,"ui lo̤h ău, ka câi-tòa ĺio, cang ui chō̤ lô̤h tăng, ēng hue-hu thă lô̤ khṳ̀ cū khàm lío khieh-bûa, ē jît khîeh khṳ̀ ta-tn̆g kâi tī-hng kò̤ mâiⁿ","after the placenta appears the umbilical cord is cut, the placenta is put into a small earthen jar, ashes are laid upon it, the cover is put on the jar, and it is set aside until another day, when it is taken to the unfrequented spot where such things are deposited and is there buried.",633,1,"ui lo̤h ău, ka câi-tòa lío, cang ui chō̤ lô̤h tăng, ēng hue-hu thă lô̤h khṳ̀ cū khàm lío khîeh-bûa, ē jît khîeh khṳ̀ ta-tn̆g kâi tī-hng kò̤ mâiⁿ",,true,pending,
007-review-7b16141657f0080f,review,,ùi cam úi kù,dreads the lancet and cauterization. fears the remedies for his trouble.,633,1,ùi cam ùi kù,,true,pending,
007-review-e3261662e1a2da10,review,,úa íⁿ-keng thóiⁿ-kìⁿ kùa ŭ u[illegible]-pâi,I see that a bulletin announcing the names of the deputies has already been hungout.,633,1,úa íⁿ-keng thóiⁿ-kìⁿ kùa ŭ úi-pâi,,true,pending,
007-review-0087a555e65f51d5,review,,úi,"To bear a responsibility; to infer; to allege; to send off; to commit to; to put in charge of; to depute, to delegate; commissioned on public service; a wrong, a grievance; to end, the last, really.",633,1,,"To bear a responsibility; to infer; to allege; to send off; to commit to; to put in charge of; to depute, to delegate; commissioned on public service; a wrong, a grievance; the end, the last; really",true,pending,
007-review-cf0102dd77c87eb1,review,,bô̤ lêng-ui,incompetent.,634,1,bô̤ lêng-ûi,,true,pending,
007-review-21941e5855bb668d,review,,kim bô̤ nâng bói ûi sèⁿ,"prohibit the buying of the names of graduates,—a mode of gambling by betting on the surnames of the successful candidates.",634,1,kìm bô̤ nâng bói ûi sèⁿ,,true,pending,
007-review-a76533440c189c7f,review,,lṳ́ bô̤ ŭi àiⁿ khṳ̀ mih sṳ?,"Having no reason for it, why do you go?",634,1,lṳ́ bô̤ ŭi àiⁿ khṳ̀ mih sṳ̄ ?,,true,pending,
007-review-0341e811a797073b,review,,lṳ́ kâi ŭ ŭi a bô̤? àiⁿ mûeh tīo i mih sṳ̄?,Have you nothing better than that do to? What did you want to spoil it for?,634,1,,Have you nothing better than that to do ? What did you want to spoil it for ?,true,pending,
007-review-2d5c1dca18368a26,review,,saⁿ ki ûi kâi cún,three-masted vessels.,634,1,saⁿ ki ûi kâi cûn,,true,pending,
007-review-c78cc51f535e9d26,review,,sì-ciu-ûi [illegible]n̂g kâi sĭ cúi,there is water on all sides.,634,1,sì-ciu-ûi cn̂g kâi sĭ cúi,,true,pending,
007-review-0d908864a06e663a,review,,ûi kok-tak,surround with a wattling made of withes.,634,1,,surround with a waittling made of withes,true,pending,
007-headword_review-632d01468d5f319a,headword_review,位,ūi,,635,1,ūi,"A place; a seat; a post; a position; the throne; the room a thing takes up; the place it ought to be in; a classifier of persons, dignifying them.",true,pending,
007-reading-814510d4db446e1f,reading,,cía cĭ un-hûa kâi îeh,this is a sedative medicine.,635,1,cía sĭ un-hûa kâi îeh,,true,pending,
007-reading-56eba3f20ee68da5,reading,,i in-ūi tîeh cí kĭaⁿ cṳ̄ cū lâi,it was on this account that he came.,635,1,i in-ūi tîeh cí kĭaⁿ sṳ̄ cū lâi,,true,pending,
007-reading-5d360dc38313b98d,reading,,lîet ūi thŵn khṳ tī-tîang?,To whom did his throne descend?,635,1,i kâi thiⁿ-ūi thŵn khṳt tī-tîang ?,,true,pending,
007-reading-1fa60ee29a921c24,reading,,ū pâng ūi a bô̤?,Is there a room for me (in the inn)?,635,1,ŭ pâng ūi a bô̤ ?,,true,pending,
007-reading-998994d19de2ea84,reading,,ūi,The stomach.,635,1,phêng ūi,,true,pending,
007-review-c4b1483ec39de01a,review,,cèng ūi hiaⁿ-tĭ,all of you brethren.,635,1,,"hear me, all of you.",true,pending,
007-review-38ab6894b918c55b,review,,cŏ̤ tŏ̤ tī kâi káu-íⁿ ūi?,In which chair did he sis?,635,1,,In which chair did he sit ?,true,pending,
007-review-3b47e1f7dbbf69de,review,,hàm i màiⁿ kùe ūi sńg,tell him not to heave his own seat for frolic.,635,1,,tell him not to leave his own seat for frolic.,true,pending,
007-review-9a50822451e2ffc7,review,,i cí hûe ūi sṳ̄ tŏ̤ kò̤,he is not there because of his having business there.,635,1,,he is now there because of his having business there.,true,pending,
007-review-69991c641dda3d5d,review,,khí jîp kâi ch[illegible] ūi,build it the width of a house further in.,635,1,khí jîp kâi chù ūi,,true,pending,
007-review-a91f7e40135fee3b,review,,kio i sùe kàu kâi chng ūi,chartered from him a place in the hold.,635,1,kio i sùe kàu kâi chn̂g ūi,,true,pending,
007-review-1efbf5f84282057e,review,,lṳ́ thóiⁿ sĭ keh-cîah a sĭ hẃn ūi?,"Do you think it is a contraction of the gullet which prevents the food being swallowed, or that the stomach refuses to retain the food after it is swallowed?",635,1,lṳ́ thóiⁿ sĭ keh-cîah a sĭ hẃn-ūi?,,true,pending,
007-review-a5460f72a9b2dc53,review,,sĭ ūi-tîeh kong sṳ̄ a sĭ ūi-tîeh sai sṳ̄?,Is it on account of public or private business?,635,1,,Is it on account of public or of private business ?,true,pending,
007-review-97d17e39fc303b1a,review,,tŏ̤ tî kâi ūi-chṳ̀?,In what place?,635,1,tŏ̤ tî kâi ūi-chṳ̀?,In what place ?,true,pending,
007-review-12685c94e1940e20,review,,àiⁿ thóiⁿ hì ēng sùe ūi a mín?,"In seeing a place, need one hire a place?",635,1,,"In seeing a play, need one hire a place?",true,pending,
007-review-d5b73a0d5ed70a8f,review,,ūi,The stomach.,635,1,phêng ūi,settle the stomach.,true,pending,
007-reading-7d230254e1815ff5,reading,,cí cîk tîeⁿ kháu khṳ̀ pí cĭeⁿ tîeⁿ m̄ ûn-cēng,this class did not equal the preceding one in the examination.,636,1,cí cêk tîeⁿ kháu khṳ̀ pí cĭeⁿ tîeⁿ m̄ ûn-cēng,,true,pending,
007-reading-4c0ffcf12d245953,reading,,si sĭ poit ūn a sĭ lâk ūn?,"Have the verses sixteen lines with the alternate lines rhyming, or have they twelve lines containing six rhymes?",636,1,si sĭ poih tīn a sĭ lâk ūn ?,,true,pending,
007-review-968d8854a07c4135,review,,bô mih im-ūn,not rythmical.,636,1,bô̤ mih im-ūn,,true,pending,
007-review-f6e82b9ecbc5176b,review,,châu kàu i ún-ún,move it to and fro until you get it unto a position where it stands firmly.,636,1,,move it to and fro until you get it into a position where it stands firmly.,true,pending,
007-review-4f10d5dd4125ee8f,review,,ciu jît thong sin kâi kṳn kut tîeh ŭ ūn-tŏng cìaⁿ hó̤,it is best that the bone and muscles of the whole body should all be exercise during the day.,636,1,,it is best that the bones and muscles of the whole body should all be exercised during the day.,true,pending,
007-review-28ffcd4e2b5606e6,review,,kio i sṳ̆-lí kàu ún-ún tàng-tàng,arrange it for him so that it will be perfecly secure.,636,1,,arrange it for him so that it will be perfectly secure.,true,pending,
007-review-99e03711724378b6,review,,kwn-hĭ cí-kò̤ kâi tī ūn,involved in the luck of the locality.,636,1,kwn-hĭ cí-kò̤ kâi tī̄ ūn,,true,pending,
007-review-a71a684515a57336,review,,si ūn,couples.,636,1,,couplets,true,pending,
007-review-9cbf1563faf6e90f,review,,ūn îam,transport salf.,636,1,,transport salt.,true,pending,
